Nro;Tipo Doc;Tipo Compra;RUT Proveedor;Razon Social;Folio;Fecha Docto;Fecha Recepcion;Fecha Acuse;Monto Exento;Monto Neto;Monto IVA Recuperable;Monto Iva No Recuperable;Codigo IVA No Rec.;Monto Total;Monto Neto Activo Fijo;IVA Activo Fijo;IVA uso Comun;Impto. Sin Derecho a Credito;IVA No Retenido;Tabacos Puros;Tabacos Cigarrillos;Tabacos Elaborados;NCE o NDE sobre Fact. de Compra;Codigo Otro Impuesto;Valor Otro Impuesto;Tasa Otro Impuesto
24;33;Del Giro;76468732-9;ASESORIAS AUDITORIAS E INVERSIONES CERTILAP CHILE S.A.;10621;11/02/2025;11/02/2025 07:46:40;;0;1400;266;;;1666;;;;;0;;;;0;;;;
25;33;Del Giro;96542490-3;TRECK S A;2594384;12/02/2025;12/02/2025 12:23:40;;0;158150;30049;;;188199;;;;;0;;;;0;;;;
26;33;Del Giro;96542490-3;TRECK S A;2594406;12/02/2025;12/02/2025 12:29:38;;0;41300;7847;;;49147;;;;;0;;;;0;;;;
27;33;Del Giro;76568660-1;EASY RETAIL S.A.;34168873;12/02/2025;12/02/2025 17:18:16;;0;147125;27955;;;175080;;;;;0;;;;0;;;;
28;33;Del Giro;76185341-4;ILP DESIGN S.P.A.;3809;13/02/2025;13/02/2025 00:45:03;;0;16500;3135;;;19635;;;;;0;;;;0;;;;
29;33;Del Giro;76879800-1;MULTI SERVICIOS AUTOMOTRICES LTDA;92837;13/02/2025;13/02/2025 09:17:55;;0;22755;4324;;;40000;;;;12921;0;;;;0;35;12921;0;
30;33;Del Giro;76183140-2;Comercial Lagos e Hijos Ltda.;33681;13/02/2025;13/02/2025 12:27:32;;0;7490;1423;;;8913;;;;;0;;;;0;;;;
31;33;Del Giro;77327184-4;LOS MARTINEZ LIMITADA;630;13/02/2025;13/02/2025 13:55:31;;0;158000;30020;;;188020;;;;;0;;;;0;;;;
32;33;Del Giro;76605019-0;COMERCIAL PC LIMITADA;174910;14/02/2025;14/02/2025 14:46:39;;0;45950;8731;;;59551;;;;;0;;;;0;28;4870;0;
33;33;Del Giro;78875760-3;COMBUSTIBLES ARICA LIMITADA;539700;14/02/2025;14/02/2025 17:00:08;;0;30969;5884;;;40000;;;;;0;;;;0;28;3147;0;
34;33;Del Giro;96792430-K;SODIMAC S.A.;138251902;16/02/2025;16/02/2025 11:15:41;;0;27218;5171;;;32389;;;;;0;;;;0;;;;
35;33;Del Giro;76568660-1;EASY RETAIL S.A.;34288376;17/02/2025;17/02/2025 10:45:08;;0;58807;11173;;;69980;;;;;0;;;;0;;;;
36;33;Del Giro;96792430-K;SODIMAC S.A.;137892700;17/02/2025;17/02/2025 12:05:45;;0;64424;12241;;;76665;;;;;0;;;;0;;;;
37;33;Del Giro;96542490-3;TRECK S A;2597601;17/02/2025;17/02/2025 12:23:02;;0;79300;15067;;;94367;;;;;0;;;;0;;;;
38;33;Del Giro;9120365-0;MAURICIO MAXIMILIANO OLMOS ARELLANO;2129;18/02/2025;18/02/2025 16:25:53;;0;139496;26504;;;166000;;;;;0;;;;0;;;;
39;33;Del Giro;7860473-5;LUIS RICARDO LUCERO ROJAS;164052;18/02/2025;18/02/2025 17:25:43;;0;38454;7306;;;50000;;;;;0;;;;0;28;4240;0;
40;33;Del Giro;76254345-1;SOCIEDAD COMERCIAL EKMA OIL Y  CIA. LTDA.;204525;18/02/2025;18/02/2025 19:44:58;;0;30598;5814;;;39823;;;;;0;;;;0;28;3411;0;
41;33;Del Giro;9450111-3;JACHURA RIVAS FERNANDO DANIEL;197717;19/02/2025;19/02/2025 09:06:40;;0;57355;10897;;;74079;;;;;0;;;;0;28;5827;0;
42;33;Del Giro;76879800-1;MULTI SERVICIOS AUTOMOTRICES LTDA;93007;19/02/2025;19/02/2025 09:27:32;;0;22755;4324;;;40000;;;;12921;0;;;;0;35;12921;0;
43;33;Del Giro;76858220-3;CERTIF DE CUMPLIM DE OBLIGACIONES LABORALES Y PREVIS CHILE S.A.;38144;19/02/2025;19/02/2025 10:44:07;;0;5120;973;;;6093;;;;;0;;;;0;;;;
44;33;Del Giro;76858220-3;CERTIF DE CUMPLIM DE OBLIGACIONES LABORALES Y PREVIS CHILE S.A.;38145;19/02/2025;19/02/2025 10:46:08;;0;5120;973;;;6093;;;;;0;;;;0;;;;
45;33;Del Giro;85262800-6;IMCO LTDA.;53411;19/02/2025;19/02/2025 14:49:14;;0;70233;13344;;;83577;;;;;0;;;;0;;;;
46;33;Del Giro;76242907-1;Torino SPA;47035;20/02/2025;20/02/2025 10:42:36;;0;32980;6266;;;39246;;;;;0;;;;0;;;;
47;33;Del Giro;76468732-9;ASESORIAS AUDITORIAS E INVERSIONES CERTILAP CHILE S.A.;10801;20/02/2025;20/02/2025 13:44:20;;0;3500;665;;;4165;;;;;0;;;;0;;;;
48;33;Del Giro;76468732-9;ASESORIAS AUDITORIAS E INVERSIONES CERTILAP CHILE S.A.;10807;20/02/2025;20/02/2025 15:14:27;;0;3500;665;;;4165;;;;;0;;;;0;;;;
49;33;Del Giro;76940039-7;SOCIEDAD COMERCIAL ESCOBAR SpA;13735;20/02/2025;20/02/2025 19:28:46;;0;23412;4448;;;27860;;;;;0;;;;0;;;;
50;33;Del Giro;76297157-7;COMERCIAL FELIPE QUIROZ Y PENALOZA LIMITADA;157882;21/02/2025;21/02/2025 08:06:18;;0;15171;2882;;;20000;;;;;0;;;;0;28;1947;0;
51;33;Del Giro;77973482-K;SUNSET DISTRIBUIDORA SPA;11206;21/02/2025;21/02/2025 09:09:48;;0;15174;2883;;;20000;;;;;0;;;;0;28;1943;0;
52;33;Del Giro;76218711-6;EXP COM Y MIN CARLOS HERRERA EIR;503674;21/02/2025;21/02/2025 13:38:14;;0;37745;7172;;;50000;;;;;0;;;;0;28;5083;0;
53;33;Del Giro;76066706-4;Seguridad Industrial Corvalan E Hijos Limitada;13408;21/02/2025;21/02/2025 14:47:08;;0;38547;7324;;;45871;;;;;0;;;;0;;;;
54;33;Del Giro;9450111-3;JACHURA RIVAS FERNANDO DANIEL;197913;22/02/2025;22/02/2025 08:59:58;;0;38145;7247;;;50077;;;;;0;;;;0;28;4685;0;
55;33;Del Giro;76297157-7;COMERCIAL FELIPE QUIROZ Y PENALOZA LIMITADA;157976;22/02/2025;22/02/2025 12:09:30;;0;32152;6109;;;55308;;;;17047;0;;;;0;35;17047;0;
56;33;Del Giro;77329951-K;EESS JUAN PABLO NUÑEZ EIRL       3101195;43592;24/02/2025;24/02/2025 08:59:37;;0;15113;2872;;;20000;;;;;0;;;;0;28;2015;0;
57;33;Del Giro;76717100-5;ESTACIONES DE SERVICIOS SEGUEL Y CIA LTD;72822;24/02/2025;24/02/2025 15:30:16;;0;30466;5788;;;40000;;;;;0;;;;0;28;3746;0;
58;33;Del Giro;76090364-7;SOCIEDAD COMERCIAL DAMPAUL LIMITADA;864239;24/02/2025;24/02/2025 17:59:58;;0;29643;5632;;;39035;;;;;0;;;;0;28;3760;0;
59;33;Del Giro;76185341-4;ILP DESIGN S.P.A.;3813;25/02/2025;25/02/2025 14:42:13;;0;27500;5225;;;32725;;;;;0;;;;0;;;;
60;33;Del Giro;77329951-K;EESS JUAN PABLO NUÑEZ EIRL       3101195;43723;26/02/2025;26/02/2025 17:48:33;;0;37784;7179;;;50000;;;;;0;;;;0;28;5037;0;
61;33;Del Giro;76320181-3;COMERCIAL Y SERVICIOS R Y R LIMITADA;72574;27/02/2025;27/02/2025 19:40:32;;0;28133;5345;;;37230;;;;;0;;;;0;28;3752;0;
62;33;Del Giro;96542490-3;TRECK S A;2607248;28/02/2025;28/02/2025 10:24:53;;0;105800;20102;;;125902;;;;;0;;;;0;;;;
63;33;Del Giro;76468732-9;ASESORIAS AUDITORIAS E INVERSIONES CERTILAP CHILE S.A.;10977;28/02/2025;28/02/2025 10:49:14;;0;3500;665;;;4165;;;;;0;;;;0;;;;
64;33;Del Giro;76468732-9;ASESORIAS AUDITORIAS E INVERSIONES CERTILAP CHILE S.A.;10981;28/02/2025;28/02/2025 10:55:05;;0;3500;665;;;4165;;;;;0;;;;0;;;;
65;33;Del Giro;76242907-1;Torino SPA;47178;28/02/2025;28/02/2025 13:42:03;;0;13980;2656;;;16636;;;;;0;;;;0;;;;
66;33;Del Giro;77765197-8;COMERCIALIZADORA JOYA DEL NORTE LIMITADA;5769;28/02/2025;28/02/2025 15:35:31;;0;30320;5761;;;40000;;;;;0;;;;0;28;3919;0;
67;33;Del Giro;77215640-5;ADMINISTRADORA DE VENTAS AL DETALLE LTDA;20091859;28/02/2025;28/02/2025 17:03:55;;0;30087;5717;;;40000;;;;;0;;;;0;28;4196;0;
68;34;Del Giro;76247147-7;INVERSIONES Y ASESORIAS CENTRO MEDICO DEL TRABAJADOR SPA;296475;05/02/2025;05/02/2025 12:09:02;;132500;0;0;;;132500;;;;;0;;;;0;;;;
69;34;Del Giro;89862200-2;LATAM AIRLINES GROUP SA;6305830;07/02/2025;07/02/2025 22:33:33;;107635;0;0;;;107635;;;;;0;;;;0;;;;
70;34;Del Giro;89862200-2;LATAM AIRLINES GROUP SA;6305864;07/02/2025;07/02/2025 23:05:40;;77537;0;0;;;77537;;;;;0;;;;0;;;;
71;34;Del Giro;89862200-2;LATAM AIRLINES GROUP SA;6315353;13/02/2025;13/02/2025 22:06:52;;127537;0;0;;;127537;;;;;0;;;;0;;;;
72;34;Del Giro;77288662-4;SERVICIOS DE CAPACITACIÓN IPROCAP SPA;18;19/02/2025;19/02/2025 12:34:58;;385000;0;0;;;385000;;;;;0;;;;0;;;;
73;34;Del Giro;77288662-4;SERVICIOS DE CAPACITACIÓN IPROCAP SPA;19;19/02/2025;19/02/2025 12:36:16;;140000;0;0;;;140000;;;;;0;;;;0;;;;
74;34;Del Giro;77288662-4;SERVICIOS DE CAPACITACIÓN IPROCAP SPA;20;19/02/2025;19/02/2025 12:39:03;;280000;0;0;;;280000;;;;;0;;;;0;;;;
75;34;Del Giro;89862200-2;LATAM AIRLINES GROUP SA;6326574;20/02/2025;20/02/2025 18:37:25;;151156;0;0;;;151156;;;;;0;;;;0;;;;
76;34;Del Giro;89862200-2;LATAM AIRLINES GROUP SA;6326604;20/02/2025;20/02/2025 18:54:49;;99074;0;0;;;99074;;;;;0;;;;0;;;;
77;34;Del Giro;89862200-2;LATAM AIRLINES GROUP SA;6327866;21/02/2025;21/02/2025 14:06:52;;176072;0;0;;;176072;;;;;0;;;;0;;;;
78;34;Del Giro;89862200-2;LATAM AIRLINES GROUP SA;6327902;21/02/2025;21/02/2025 14:21:47;;113074;0;0;;;113074;;;;;0;;;;0;;;;
79;34;Del Giro;89862200-2;LATAM AIRLINES GROUP SA;6328044;21/02/2025;21/02/2025 15:13:26;;197140;0;0;;;197140;;;;;0;;;;0;;;;
80;34;Del Giro;89862200-2;LATAM AIRLINES GROUP SA;6328101;21/02/2025;21/02/2025 15:27:17;;178148;0;0;;;178148;;;;;0;;;;0;;;;
