Nro;Tipo Doc;Tipo Venta;Rut cliente;Razon Social;Folio;Fecha Docto;Fecha Recepcion;Fecha Acuse Recibo;Fecha Reclamo;Monto Exento;Monto Neto;Monto IVA;Monto total;IVA Retenido Total;IVA Retenido Parcial;IVA no retenido;IVA propio;IVA Terceros;RUT Emisor Liquid. Factura;Neto Comision Liquid. Factura;Exento Comision Liquid. Factura;IVA Comision Liquid. Factura;IVA fuera de plazo;Tipo Docto. Referencia;Folio Docto. Referencia;Num. Ident. Receptor Extranjero;Nacionalidad Receptor Extranjero;Credito empresa constructora;Impto. Zona Franca (Ley 18211);Garantia Dep. Envases;Indicador Venta sin Costo;Indicador Servicio Periodico;Monto No facturable;Total Monto Periodo;Venta Pasajes Transporte Nacional;Venta Pasajes Transporte Internacional;Numero Interno;Codigo Sucursal;NCE o NDE sobre Fact. de Compra;Codigo Otro Imp.;Valor Otro Imp.;Tasa Otro Imp.
28;33;Del Giro;77561431-5;JFV SPA;72932;04/02/2025;04/02/2025 08:40:10;;;0;323010;61372;384382;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
29;33;Del Giro;61608400-3;SERV.SALUD METROPOLITANO ORIENTE;72933;04/02/2025;04/02/2025 08:42:08;;;0;22816;4335;27151;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
30;33;Del Giro;76140292-7;COMERCIAL BIOSLABCHILE LIMITADA;72934;04/02/2025;04/02/2025 08:46:08;;;0;51091;9707;60798;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
31;33;Del Giro;90753000-0;CLINICA SANTA MARIA SPA;72935;04/02/2025;04/02/2025 08:50:18;04/02/2025 16:35:44;;0;176400;33516;209916;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
32;33;Del Giro;69210302-5;I.MUNICIPALIDAD RIO NEGRO-SALUD;72936;04/02/2025;04/02/2025 08:52:04;;;0;63800;12122;75922;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
33;33;Del Giro;61607301-K;COMP.ASIST. DR.VICTOR RIOS RUIZ;72937;04/02/2025;04/02/2025 09:06:36;;;0;2778000;527820;3305820;0;0;0;0;0;-;0;0;0;0;52;7647;;;0;;0;2;0;0;0;;;;0;;;;;
34;33;Del Giro;61606901-2;HOSPITAL REGIONAL TALCA;72938;04/02/2025;04/02/2025 09:14:12;;;0;297000;56430;353430;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
35;33;Del Giro;8111544-3;MANUEL OMAR GARRIDO ALCAINO;72939;04/02/2025;04/02/2025 10:50:34;;;0;53250;10118;63368;0;0;0;0;0;-;0;0;0;0;0;;;;0;;0;2;0;0;0;;;;0;;;;;
36;33;Del Giro;76140292-7;COMERCIAL BIOSLABCHILE LIMITADA;72940;04/02/2025;04/02/2025 11:10:04;;;0;78510;14917;93427;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
37;33;Del Giro;76421820-5;INSULAB LTDA.;72941;04/02/2025;04/02/2025 11:23:32;04/02/2025 11:33:22;;0;155900;29621;185521;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
38;33;Del Giro;76421820-5;INSULAB LTDA.;72942;04/02/2025;04/02/2025 11:25:57;04/02/2025 11:33:22;;0;1015400;192926;1208326;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
39;33;Del Giro;76508818-6;BIOQUIMERA SPA;72943;04/02/2025;04/02/2025 11:37:06;;;0;88125;16744;104869;0;0;0;0;0;-;0;0;0;0;0;;;;0;;0;1;0;0;0;;;;0;;;;;
40;33;Del Giro;7989878-3;GERARDO A.VEGA NEIRA;72944;04/02/2025;04/02/2025 11:54:26;;;0;190179;36134;226313;0;0;0;0;0;-;0;0;0;0;0;;;;0;;0;2;0;0;0;;;;0;;;;;
41;33;Del Giro;61602211-3;HOSPITAL CURANILAHUE;72945;04/02/2025;04/02/2025 12:04:59;;;0;310800;59052;369852;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
42;33;Del Giro;77619825-0;COMERCIALIZADORA SERVICIOS LYG SPA;72946;04/02/2025;04/02/2025 12:04:52;;;0;1260000;239400;1499400;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;1;0;0;0;;;;0;;;;;
43;33;Del Giro;77253245-8;BIOSCAN SPA;72947;04/02/2025;04/02/2025 12:12:13;;;0;21100;4009;25109;0;0;0;0;0;-;0;0;0;0;0;;;;0;;0;1;0;0;0;;;;0;;;;;
44;33;Del Giro;61606901-2;HOSPITAL REGIONAL TALCA;72948;04/02/2025;04/02/2025 12:30:14;;;0;42000;7980;49980;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
45;33;Del Giro;76142616-8;COM. INSUMOS MED. PROMED LTDA;72949;04/02/2025;04/02/2025 14:02:11;;;0;27150;5159;32309;0;0;0;0;0;-;0;0;0;0;0;;;;0;;0;1;0;0;0;;;;0;;;;;
46;33;Del Giro;76534816-1;IMP.SIMON FERRADA AGUILAR E.I.R.L.;72950;04/02/2025;04/02/2025 15:12:10;;;0;52000;9880;61880;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;1;0;0;0;;;;0;;;;;
47;33;Del Giro;93366000-1;COMERCIAL LBF LIMITADA;72951;04/02/2025;04/02/2025 15:40:21;;;0;1975500;375345;2350845;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
48;33;Del Giro;76505914-3;TCL GROUP SPA;72952;04/02/2025;04/02/2025 16:06:25;;;0;148000;28120;176120;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
49;33;Del Giro;76505914-3;TCL GROUP SPA;72953;04/02/2025;04/02/2025 16:11:08;;;0;227300;43187;270487;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
50;33;Del Giro;76078229-7;COM.Y REP.PATRICIO MIRANDA WILSON;72954;04/02/2025;04/02/2025 16:12:35;;;0;16000;3040;19040;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;1;0;0;0;;;;0;;;;;
51;33;Del Giro;76078229-7;COM.Y REP.PATRICIO MIRANDA WILSON;72955;04/02/2025;04/02/2025 16:12:57;;;0;8000;1520;9520;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;1;0;0;0;;;;0;;;;;
52;33;Del Giro;61606204-2;HOSPITAL TALTAL;72956;04/02/2025;04/02/2025 16:48:48;;;0;107400;20406;127806;0;0;0;0;0;-;0;0;0;0;52;7690;;;0;;0;2;0;0;0;;;;0;;;;;
53;33;Del Giro;76288488-7;IMPORTADORA LABMED LIMITADA;72957;04/02/2025;04/02/2025 17:13:21;;;0;59100;11229;70329;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;1;0;0;0;;;;0;;;;;
54;33;Del Giro;60505723-3;HOSPITAL CARABINEROS;72958;05/02/2025;05/02/2025 08:02:04;;;0;827500;157225;984725;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
55;33;Del Giro;61608102-0;HOSPITAL DR. EXEQUIEL GONZALEZ C.;72959;05/02/2025;05/02/2025 08:06:21;;;0;79200;15048;94248;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
56;33;Del Giro;61608102-0;HOSPITAL DR. EXEQUIEL GONZALEZ C.;72960;05/02/2025;05/02/2025 08:10:08;;;0;253600;48184;301784;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
57;33;Del Giro;61608104-7;HOSPITAL LUCIO CORDOVA;72961;05/02/2025;05/02/2025 08:14:11;;;0;30000;5700;35700;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
58;33;Del Giro;61933400-0;C.R.S.DR.SALVADOR ALLENDE G.;72962;05/02/2025;05/02/2025 08:18:04;;;0;260000;49400;309400;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
59;33;Del Giro;77025316-0;ING. SOPORTE Y CADENA DE SUM. SPA;72963;05/02/2025;05/02/2025 08:22:11;05/02/2025 15:05:17;;0;378550;71925;450475;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
60;33;Del Giro;61608408-9;HOSPITAL DR.LUIS CALVO MACKENNA;72964;05/02/2025;05/02/2025 08:30:04;;;0;90000;17100;107100;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
61;33;Del Giro;61608408-9;HOSPITAL DR.LUIS CALVO MACKENNA;72965;05/02/2025;05/02/2025 08:32:12;;;0;1795500;341145;2136645;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
62;33;Del Giro;76384914-7;CASA MEDICA DM LIMITADA;72966;05/02/2025;05/02/2025 08:38:05;;;0;57480;10921;68401;0;0;0;0;0;-;0;0;0;0;0;;;;0;;0;2;0;0;0;;;;0;;;;;
63;33;Del Giro;61608107-1;HOSPITAL EL PINO;72967;05/02/2025;05/02/2025 08:40:04;;;0;80000;15200;95200;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
64;33;Del Giro;76098884-7;QUIMIS CHILE;72968;05/02/2025;05/02/2025 09:22:23;;;0;194000;36860;230860;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;1;0;0;0;;;;0;;;;;
65;33;Del Giro;61607001-0;HOSPITAL HERMINDA MARTIN;72969;05/02/2025;05/02/2025 09:32:36;;;0;249000;47310;296310;0;0;0;0;0;-;0;0;0;0;52;7639;;;0;;0;2;0;0;0;;;;0;;;;;
66;33;Del Giro;61606404-5;HOSPITAL OVALLE;72970;05/02/2025;05/02/2025 09:41:00;;;0;797400;151506;948906;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
67;33;Del Giro;61607001-0;HOSPITAL HERMINDA MARTIN;72971;05/02/2025;05/02/2025 09:54:34;;;0;207600;39444;247044;0;0;0;0;0;-;0;0;0;0;52;7640;;;0;;0;2;0;0;0;;;;0;;;;;
68;33;Del Giro;65321890-7;DPTO. DE SALUD MUNICIPAL CALBUCO;72972;05/02/2025;05/02/2025 10:01:03;;;0;360000;68400;428400;0;0;0;0;0;-;0;0;0;0;52;7619;;;0;;0;2;0;0;0;;;;0;;;;;
69;33;Del Giro;76377750-2;ANDES ANALYTICAL ASSAY LTDA;72973;05/02/2025;05/02/2025 10:02:53;;;0;12045;2289;14334;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;1;0;0;0;;;;0;;;;;
70;33;Del Giro;69265100-6;I.MUNICIPALIDAD ALTO HOSPICIO.SALUD;72974;05/02/2025;05/02/2025 10:16:13;;;0;75000;14250;89250;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
71;33;Del Giro;76032872-3;VITASYSTEM  LIMITADA;72975;05/02/2025;05/02/2025 10:18:27;;;0;49500;9405;58905;0;0;0;0;0;-;0;0;0;0;0;;;;0;;0;2;0;0;0;;;;0;;;;;
72;33;Del Giro;61602198-2;HOSPITAL PENCO-LIRQUEN;72976;05/02/2025;05/02/2025 11:26:20;;;0;318960;60602;379562;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
73;33;Del Giro;78027120-5;DROGUERIA DIPROLAB;72977;05/02/2025;05/02/2025 11:28:20;07/02/2025 17:12:43;;0;48600;9234;57834;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
74;33;Del Giro;76090389-2;PATRICIO ARRIAGADA Y CIA LTDA;72978;05/02/2025;05/02/2025 11:38:25;;;0;245500;46645;292145;0;0;0;0;0;-;0;0;0;0;0;;;;0;;0;1;0;0;0;;;;0;;;;;
75;33;Del Giro;18098602-2;JUAN AUKAN MARIVIL COLIMAN;72979;05/02/2025;05/02/2025 11:50:54;;;0;12725;2418;15143;0;0;0;0;0;-;0;0;0;0;0;;;;0;;0;2;0;0;0;;;;0;;;;;
76;33;Del Giro;61606903-9;HOSPITAL CURICO;72980;05/02/2025;05/02/2025 12:00:43;;;0;751700;142823;894523;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
77;33;Del Giro;61602189-3;HOSPITAL GMO.GRANT BENAVENTE;72981;05/02/2025;05/02/2025 12:16:16;;;0;1069000;203110;1272110;0;0;0;0;0;-;0;0;0;0;52;7642;;;0;;0;2;0;0;0;;;;0;;;;;
78;33;Del Giro;61608105-5;HOSPITAL SAN LUIS DE BUIN;72984;05/02/2025;05/02/2025 12:18:20;;;0;45000;8550;53550;0;0;0;0;0;-;0;0;0;0;52;7665;;;0;;0;2;0;0;0;;;;0;;;;;
79;33;Del Giro;61602057-9;HOSPITAL EDUARDO PEREIRA;72982;05/02/2025;05/02/2025 12:18:36;;;0;88000;16720;104720;0;0;0;0;0;-;0;0;0;0;52;7641;;;0;;0;2;0;0;0;;;;0;;;;;
80;33;Del Giro;61602036-6;HOSPITAL SAN JUAN DE DIOS LOS ANDES;72983;05/02/2025;05/02/2025 12:18:38;;;0;105000;19950;124950;0;0;0;0;0;-;0;0;0;0;52;7654;;;0;;0;2;0;0;0;;;;0;;;;;
81;33;Del Giro;61602036-6;HOSPITAL SAN JUAN DE DIOS LOS ANDES;72986;05/02/2025;05/02/2025 12:27:23;;;0;614500;116755;731255;0;0;0;0;0;-;0;0;0;0;52;7676;;;0;;0;2;0;0;0;;;;0;;;;;
82;33;Del Giro;61607202-1;HOSPITAL LAS HIGUERAS;72985;05/02/2025;05/02/2025 12:27:31;;;0;65000;12350;77350;0;0;0;0;0;-;0;0;0;0;52;7675;;;0;;0;2;0;0;0;;;;0;;;;;
83;33;Del Giro;61602299-7;HOSPITAL PUERTO SAAVEDRA;72987;05/02/2025;05/02/2025 12:29:14;;;0;24000;4560;28560;0;0;0;0;0;-;0;0;0;0;52;7677;;;0;;0;2;0;0;0;;;;0;;;;;
84;33;Del Giro;61602189-3;HOSPITAL GMO.GRANT BENAVENTE;72988;05/02/2025;05/02/2025 12:44:09;;;0;4575000;869250;5444250;0;0;0;0;0;-;0;0;0;0;52;7682;;;0;;0;2;0;0;0;;;;0;;;;;
85;33;Del Giro;8111544-3;MANUEL OMAR GARRIDO ALCAINO;72989;05/02/2025;05/02/2025 12:46:17;;;0;151520;28789;180309;0;0;0;0;0;-;0;0;0;0;0;;;;0;;0;2;0;0;0;;;;0;;;;;
86;33;Del Giro;61602213-K;HOSPITAL CANETE;72990;05/02/2025;05/02/2025 14:16:34;;;0;210000;39900;249900;0;0;0;0;0;-;0;0;0;0;52;7685;;;0;;0;2;0;0;0;;;;0;;;;;
87;33;Del Giro;61606001-5;HOSPITAL DR.JUAN NOE CREVANI;72991;05/02/2025;05/02/2025 14:21:11;;;0;125000;23750;148750;0;0;0;0;0;-;0;0;0;0;52;7691;;;0;;0;2;0;0;0;;;;0;;;;;
88;33;Del Giro;61606001-5;HOSPITAL DR.JUAN NOE CREVANI;72992;05/02/2025;05/02/2025 14:22:33;13/02/2025 16:12:54;;0;52800;10032;62832;0;0;0;0;0;-;0;0;0;0;52;7697;;;0;;0;2;0;0;0;;;;0;;;;;
89;33;Del Giro;61602260-1;HOSPITAL BASE OSORNO;72993;05/02/2025;05/02/2025 14:24:25;;;0;186000;35340;221340;0;0;0;0;0;-;0;0;0;0;52;7698;;;0;;0;2;0;0;0;;;;0;;;;;
90;33;Del Giro;65228694-1;HOSPITAL DE ALTO HOSPICIO;72994;05/02/2025;05/02/2025 14:28:14;;;0;280000;53200;333200;0;0;0;0;0;-;0;0;0;0;52;7700;;;0;;0;2;0;0;0;;;;0;;;;;
91;33;Del Giro;61606001-5;HOSPITAL DR.JUAN NOE CREVANI;72995;05/02/2025;05/02/2025 16:26:30;;07/02/2025 17:31:19;0;22500;4275;26775;0;0;0;0;0;-;0;0;0;0;52;7617;;;0;;0;2;0;0;0;;;;0;;;;;
92;33;Del Giro;61602057-9;HOSPITAL EDUARDO PEREIRA;72996;05/02/2025;05/02/2025 16:31:08;;;0;969250;184158;1153408;0;0;0;0;0;-;0;0;0;0;52;7648;;;0;;0;2;0;0;0;;;;0;;;;;
93;33;Del Giro;8111544-3;MANUEL OMAR GARRIDO ALCAINO;72997;05/02/2025;05/02/2025 16:46:33;;;0;227400;43206;270606;0;0;0;0;0;-;0;0;0;0;0;;;;0;;0;2;0;0;0;;;;0;;;;;
94;33;Del Giro;77695819-0;BATITU SPA;72998;05/02/2025;05/02/2025 16:58:30;;;0;73900;14041;87941;0;0;0;0;0;-;0;0;0;0;0;;;;0;;0;1;0;0;0;;;;0;;;;;
95;33;Del Giro;61605000-1;INSTITUTO SALUD PUBLICA DE CHILE;72999;05/02/2025;05/02/2025 17:04:09;;;0;895820;170206;1066026;0;0;0;0;0;-;0;0;0;0;52;7622;;;0;;0;2;0;0;0;;;;0;;;;;
96;33;Del Giro;61605000-1;INSTITUTO SALUD PUBLICA DE CHILE;73000;05/02/2025;05/02/2025 17:04:40;;;0;22500;4275;26775;0;0;0;0;0;-;0;0;0;0;52;7623;;;0;;0;2;0;0;0;;;;0;;;;;
97;33;Del Giro;76047700-1;COM.DE EQUIPOS E INSUMOS MEDICOS SA;73001;05/02/2025;05/02/2025 17:14:22;;;0;47500;9025;56525;0;0;0;0;0;-;0;0;0;0;0;;;;0;;0;2;0;0;0;;;;0;;;;;
98;33;Del Giro;61608106-3;HOSPITAL PSIQUIATRICO EL PERAL;73002;06/02/2025;06/02/2025 08:16:13;;;0;287600;54644;342244;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
99;33;Del Giro;61608204-3;HOSPITAL SAN JUAN DE DIOS;73003;06/02/2025;06/02/2025 08:22:20;;;0;640500;121695;762195;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
100;33;Del Giro;60301001-9;CORP. ADMINISTRATIVA DEL PODER JUDI;73004;06/02/2025;06/02/2025 08:28:08;;;0;115000;21850;136850;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
101;33;Del Giro;61602132-K;HOSPITAL GRANEROS;73005;06/02/2025;06/02/2025 08:30:17;;;0;195300;37107;232407;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
102;33;Del Giro;61606917-9;HOSPITAL DE LINARES;73006;06/02/2025;06/02/2025 08:32:06;10/02/2025 07:44:23;;0;150000;28500;178500;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
103;33;Del Giro;61310000-8;INSTITUTO DE FOMENTO PESQUERO;73007;06/02/2025;06/02/2025 08:50:24;;;0;80375;15271;95646;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
104;33;Del Giro;61310000-8;INSTITUTO DE FOMENTO PESQUERO;73008;06/02/2025;06/02/2025 08:52:23;;;0;23490;4463;27953;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
105;33;Del Giro;60505723-3;HOSPITAL CARABINEROS;73009;06/02/2025;06/02/2025 08:54:04;;;0;1860000;353400;2213400;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
106;33;Del Giro;69050600-9;I.MUNICIPALIDAD SAN FELIPE;73010;06/02/2025;06/02/2025 09:00:45;;;0;660000;125400;785400;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
107;33;Del Giro;77025316-0;ING. SOPORTE Y CADENA DE SUM. SPA;73011;06/02/2025;06/02/2025 09:20:06;06/02/2025 10:35:28;;0;95000;18050;113050;0;0;0;0;0;-;0;0;0;0;;;;;0;;0;2;0;0;0;;;;0;;;;;
