Nro;Tipo Doc;Tipo Compra;RUT Proveedor;Razon Social;Folio;Fecha Docto;Fecha Recepcion;Fecha Acuse;Monto Exento;Monto Neto;Monto IVA Recuperable;Monto Iva No Recuperable;Codigo IVA No Rec.;Monto Total;Monto Neto Activo Fijo;IVA Activo Fijo;IVA uso Comun;Impto. Sin Derecho a Credito;IVA No Retenido;Tabacos Puros;Tabacos Cigarrillos;Tabacos Elaborados;NCE o NDE sobre Fact. de Compra;Codigo Otro Impuesto;Valor Otro Impuesto;Tasa Otro Impuesto
12;33;Del Giro;24109754-4;TERESA JUDITH AGUILAR TORO;11359;09/01/2025;09/01/2025 12:10:10;;0;20336;3864;;;24200;;;;;0;;;;0;;;;
13;33;Del Giro;96542490-3;TRECK S A;2566996;09/01/2025;09/01/2025 16:24:15;;0;24000;4560;;;28560;;;;;0;;;;0;;;;
14;33;Del Giro;9450111-3;JACHURA RIVAS FERNANDO DANIEL;195638;10/01/2025;10/01/2025 08:55:33;;0;40778;7748;;;52042;;;;;0;;;;0;28;3516;0;
15;33;Del Giro;76183140-2;Comercial Lagos e Hijos Ltda.;33304;13/01/2025;13/01/2025 12:16:16;;0;182481;34671;;;217152;;;;;0;;;;0;;;;
16;33;Del Giro;77973482-K;SUNSET DISTRIBUIDORA SPA;8071;14/01/2025;14/01/2025 08:03:46;;0;40277;7653;;;51557;;;;;0;;;;0;28;3627;0;
17;33;Del Giro;76449097-5;COMERCIAL ALBATROS LIMITADA;199724;14/01/2025;14/01/2025 16:37:23;;0;23387;4443;;;30000;;;;;0;;;;0;28;2170;0;
18;33;Del Giro;76468732-9;ASESORIAS AUDITORIAS E INVERSIONES CERTILAP CHILE S.A.;10169;17/01/2025;17/01/2025 15:29:17;;0;3500;665;;;4165;;;;;0;;;;0;;;;
19;33;Del Giro;76662210-0;COMERCIAL PAIHUEN LIMITADA;301320;19/01/2025;19/01/2025 15:43:00;;0;42034;7987;;;52564;;;;;0;;;;0;28;2543;0;
20;33;Del Giro;78875760-3;COMBUSTIBLES ARICA LIMITADA;536120;19/01/2025;19/01/2025 19:38:41;;0;32113;6102;;;40000;;;;;0;;;;0;28;1785;0;
21;33;Del Giro;76717100-5;ESTACIONES DE SERVICIOS SEGUEL Y CIA LTD;71717;20/01/2025;20/01/2025 22:17:41;;0;32113;6101;;;40000;;;;;0;;;;0;28;1786;0;
22;33;Del Giro;76858220-3;CERTIF DE CUMPLIM DE OBLIGACIONES LABORALES Y PREVIS CHILE S.A.;37082;21/01/2025;21/01/2025 10:29:25;;0;6250;1188;;;7438;;;;;0;;;;0;;;;
23;33;Del Giro;76858220-3;CERTIF DE CUMPLIM DE OBLIGACIONES LABORALES Y PREVIS CHILE S.A.;37083;21/01/2025;21/01/2025 10:30:44;;0;5108;971;;;6079;;;;;0;;;;0;;;;
24;33;Del Giro;76185341-4;ILP DESIGN S.P.A.;3771;21/01/2025;21/01/2025 10:33:49;;0;12500;2375;;;14875;;;;;0;;;;0;;;;
25;33;Del Giro;77973482-K;SUNSET DISTRIBUIDORA SPA;8785;22/01/2025;22/01/2025 09:36:26;;0;24038;4567;;;30000;;;;;0;;;;0;28;1395;0;
26;33;Del Giro;76966893-4;Basurto Limitada;12014;23/01/2025;23/01/2025 16:00:29;;0;28571;5429;;;34000;;;;;0;;;;0;;;;
27;33;Del Giro;76183140-2;Comercial Lagos e Hijos Ltda.;33444;23/01/2025;23/01/2025 17:16:57;;0;60380;11472;;;71852;;;;;0;;;;0;;;;
28;33;Del Giro;89605500-3;ESTACION DE SERVICIO CORDILLERA LIMITADA;123192;23/01/2025;23/01/2025 19:05:11;;0;3059;581;;;5000;;;;1360;0;;;;0;35;1360;0;
29;33;Del Giro;77973482-K;SUNSET DISTRIBUIDORA SPA;8955;23/01/2025;23/01/2025 19:07:03;;0;47413;9009;;;57007;;;;;0;;;;0;28;585;0;
30;33;Del Giro;77700913-3;COMERCIAL Y SERVICIOS POMO LTDA;11468;23/01/2025;23/01/2025 20:41:17;;0;21315;4050;;;35000;;;;9635;0;;;;0;35;9635;0;
31;33;Del Giro;76149717-0;COMERCIALIZADORA DE REPUESTOS, LUBRICANTES Y ACCESORIOS AMINTA CAUTIVO;2101;25/01/2025;25/01/2025 10:05:04;;0;71177;13524;;;84701;;;;;0;;;;0;;;;
32;33;Del Giro;76468732-9;ASESORIAS AUDITORIAS E INVERSIONES CERTILAP CHILE S.A.;10345;27/01/2025;27/01/2025 15:14:57;;0;3500;665;;;4165;;;;;0;;;;0;;;;
33;33;Del Giro;76468732-9;ASESORIAS AUDITORIAS E INVERSIONES CERTILAP CHILE S.A.;10348;27/01/2025;27/01/2025 15:27:20;;0;3500;665;;;4165;;;;;0;;;;0;;;;
34;33;Del Giro;76468732-9;ASESORIAS AUDITORIAS E INVERSIONES CERTILAP CHILE S.A.;10349;27/01/2025;27/01/2025 15:30:03;;0;13300;2527;;;15827;;;;;0;;;;0;;;;
35;33;Del Giro;78875760-3;COMBUSTIBLES ARICA LIMITADA;537268;27/01/2025;27/01/2025 21:23:15;;0;33282;6324;;;40000;;;;;0;;;;0;28;394;0;
36;33;Del Giro;76090364-7;SOCIEDAD COMERCIAL DAMPAUL LIMITADA;855030;28/01/2025;28/01/2025 19:13:03;;0;41592;7903;;;50004;;;;;0;;;;0;28;509;0;
37;33;Del Giro;78875760-3;COMBUSTIBLES ARICA LIMITADA;537556;29/01/2025;29/01/2025 20:59:53;;0;33282;6324;;;40000;;;;;0;;;;0;28;394;0;
38;33;Del Giro;76879800-1;MULTI SERVICIOS AUTOMOTRICES LTDA;92409;29/01/2025;29/01/2025 21:37:06;;0;24315;4620;;;40000;;;;11065;0;;;;0;35;11065;0;
39;33;Del Giro;78201740-3;DISTRIBUIDORA DE SUMINISTROS PARA LA OFICINA LIMITADA;27793;30/01/2025;30/01/2025 10:04:19;;0;3319;631;;;3950;;;;;0;;;;0;;;;
40;33;Del Giro;76429938-8;FERRETERIA DON ALVARO LIMITADA;83297;30/01/2025;30/01/2025 10:10:23;;0;1429;271;;;1700;;;;;0;;;;0;;;;
41;33;Del Giro;76580797-2;COMERCIAL Y SERVICIOS MEDNAV LTDA;248143;31/01/2025;31/01/2025 19:12:19;;0;43562;8277;;;53571;;;;;0;;;;0;28;1732;0;
42;34;Del Giro;77288662-4;SERVICIOS DE CAPACITACIÓN IPROCAP SPA;15;03/01/2025;03/01/2025 14:13:24;;350000;0;0;;;350000;;;;;0;;;;0;;;;
43;34;Del Giro;89862200-2;LATAM AIRLINES GROUP SA;6274466;20/01/2025;20/01/2025 14:38:48;;115418;0;0;;;115418;;;;;0;;;;0;;;;
44;34;Del Giro;76247147-7;INVERSIONES Y ASESORIAS CENTRO MEDICO DEL TRABAJADOR SPA;292888;21/01/2025;21/01/2025 12:00:53;;237200;0;0;;;237200;;;;;0;;;;0;;;;
45;34;Del Giro;77288662-4;SERVICIOS DE CAPACITACIÓN IPROCAP SPA;16;22/01/2025;22/01/2025 19:36:57;;525000;0;0;;;525000;;;;;0;;;;0;;;;
46;34;Del Giro;76247147-7;INVERSIONES Y ASESORIAS CENTRO MEDICO DEL TRABAJADOR SPA;293690;24/01/2025;24/01/2025 10:38:17;;76700;0;0;;;76700;;;;;0;;;;0;;;;
47;34;Del Giro;89862200-2;LATAM AIRLINES GROUP SA;6284268;26/01/2025;26/01/2025 13:17:46;;244996;0;0;;;244996;;;;;0;;;;0;;;;
48;34;Del Giro;76247147-7;INVERSIONES Y ASESORIAS CENTRO MEDICO DEL TRABAJADOR SPA;294447;28/01/2025;28/01/2025 11:42:53;;539501;0;0;;;539501;;;;;0;;;;0;;;;
49;34;Del Giro;89862200-2;LATAM AIRLINES GROUP SA;6289259;29/01/2025;29/01/2025 10:46:44;;155074;0;0;;;155074;;;;;0;;;;0;;;;
